CODEMP;CLASIFICACIÓN;GRUPO;CODCON;NOMCON;CATCON;CATRET;INDSAL;INDCOS;INDMOR;IND001;IND002;IND003;ESTCON;CODMON;CODSIS;CODPRO;CODTRN;GRUSER
12345;;Seguros;SEGROTU;Seguros Rotura Maquinaria;509;8699;S;K;N;D;;C;A;0;30;140;500;0
12345;;Seguros;SEGSUST;Seguros Sustraccion;508;8699;S;K;N;D;;C;A;0;30;139;500;0
12345;;Seguros;SEGTAMP;Seg. Tarjeta Protegida;528;8899;S;K;N;D;;C;A;0;30;164;500;0
12345;;Seguros;SEGVIDA;Seguro Vida Deudores;561;8713;S;K;N;D;;C;A;0;30;121;500;0
12345;;Seguros;SEGVIDM;Seguro Vida Deudores Credisolidario;562;8713;S;K;N;D;;C;A;0;30;421;500;0
12345;;Seguros;SEG.A.EJ;Seguro Auto Ejecutivo;332;9701;S;K;N;D;;C;A;0;30;168;500;0
12345;;Seguros;SEG.DEPO;Seguro de Deposito;32;8700;N;K;I;D;F;F;A;0;980;1;222;0
12345;;Seguros;SEG.SOAT;Seguro Obligatorio;502;9980;S;K;N;D;;C;A;0;30;144;500;0
12345;;Seguros;SEG.TAXI;Seguros Taxis;670;9887;S;K;N;D;;C;A;0;30;166;500;0
12345;;Seguros;SEG.VEH.;Seguros Vehiculos;501;9990;S;K;N;D;;C;A;0;30;130;500;0
12345;;Seguros;SEG.VEHI;Seguro de Vehiculo;31;8700;N;K;I;D;F;F;A;0;980;1;221;0
12345;;Seguros;SEG.VIDA;Seguro de Vida;29;8700;N;K;I;D;F;F;A;0;980;1;220;0
12345;;Seguros;SEGAUTBO;Auto Club Bogota;617;8699;S;K;N;D;;C;A;0;30;154;500;0
12345;;Seguros;SEGAUTMD;Auto Club Medellin;619;8711;S;K;N;D;;C;A;0;30;153;500;0
12345;;Seguros;SEGAUTOS;Poliza Autos Modular;675;9703;S;K;N;D;;C;A;0;30;174;500;0
12345;F;;SEGCF;Seguros Vehiculos Clientes CF;334;9991;S;K;N;D;;C;A;0;30;234;500;0
12345;F;;SEGEQECF;Seguro Equipo Electronico;339;9990;S;K;N;D;;C;A;0;30;222;500;0
12345;F;Seguros;SEGHOGCF;Seguros Hogarmas CF;335;9990;S;K;N;D;;C;A;0;30;214;500;0
12345;F;;SEGICLCF;Seguro Incendio Clientes CF;347;9991;S;K;N;D;;C;A;0;30;238;500;0
12345;F;Seguros;SEGINCCF;Seguro Incendios CF;336;9990;S;K;N;D;;C;A;0;30;216;500;0
12345;F;Seguros;SEGMOTCF;Seguro Motos CF;337;9990;S;K;N;D;;C;A;0;30;218;500;0
12345;F;;SEGMTCCF;Seguro Moto Cliente CF;343;9991;S;K;N;D;;C;A;0;30;235;500;0
12345;;Seguros;SEGMYCAR;Poliza MY CAR;674;9703;S;K;N;D;;C;A;0;30;173;500;0
12345;F;;SEGPYMCF;Seguro Pyme CF;340;9990;S;K;N;D;;C;A;0;30;223;500;0
12345;F;;SEGSUSCF;Seguro Sustraccion CF;338;9990;S;K;N;D;;C;A;0;30;221;500;0
12345;F;;SEGTAXCF;Seguro Taxis CF;341;9990;S;K;N;D;;C;A;0;30;224;500;0
12345;F;;SEGTXCCF;Seguros Taxi Cliente Coomeva Financiera;344;9991;S;K;N;D;;C;A;0;30;236;500;0
12345;F;Seguros;SEGVEHCF;Seguros Vehiculos CF;333;9990;S;K;N;D;;C;A;0;30;215;500;0
12345;F;;SEGVEHCG;Seguros Vehiculos Pesados Clientes CF;342;9991;S;K;N;D;;C;A;0;30;237;500;0
12345;;Otros;SERCOOME;SERCOFUN SERCOOME;4049;8699;C;C;N;D;;C;A;0;14;49;1;0
12345;;Otros;SERCOOMF;SERCOFUN SERCOOMF FAMILIAR;4050;8699;C;C;N;D;;C;A;0;14;50;1;0
12345;F;Seguros;SG.VIDAM;Seguro Vida Deudores Mult;567;9701;S;K;N;D;;C;A;0;30;251;500;0
12345;NA;;SINIESTR;Pago Siniestros;27;8699;F;K;I;D;F;F;A;0;980;1;211;0
12345;NA;;SOBREGIR;Sobregiro;1071;8930;S;P;N;D;;C;A;0;330;190;500;0
12345;;Planes Adicionales Solidaridad;SOLIDAM.;Aux.Adi.x Muerte;4092;8699;S;C;N;D;S;F;A;0;12;185;517;0
12345;;Estatutarios;SOLIDAR.;Fondo Solidaridad;4091;8699;S;C;N;D;S;F;A;0;12;181;507;0
12345;;Estatutarios;SOLIDARE;FONDO SOLIDARIDAD ESPECIAL;4120;8880;S;C;N;D;S;F;A;0;12;210;517;0
12345;;Estatutarios;SOLIDARI;Fondo Solidaridad;4080;8699;S;C;N;D;S;F;A;0;12;81;507;0
12345;;Planes Adicionales Solidaridad;SOLIDARM;Aux.Adi.x Muerte;4086;8699;S;C;N;D;S;F;A;0;12;85;517;0
12345;;Planes Adicionales Solidaridad;SOLVEN02;Solvencia 2 Años;4093;8699;S;C;N;D;S;F;A;0;12;187;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN03;Solvencia 3 Años;4094;8699;S;C;N;D;S;F;A;0;12;188;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN04;Solvencia 4 Años;4095;8699;S;C;N;D;S;F;A;0;12;189;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN05;Solvencia 5 Años;4096;8699;S;C;N;D;S;F;A;0;12;190;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN06;Solvencia 6 Años;4097;8699;S;C;N;D;S;F;A;0;12;191;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN07;Solvencia 7 Años;4098;8699;S;C;N;D;S;F;A;0;12;192;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN08;Solvencia 8 Años;4099;8699;S;C;N;D;S;F;A;0;12;193;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN09;Solvencia 9 Años;4100;8699;S;C;N;D;S;F;A;0;12;194;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN10;Solvencia 10 Años;4101;8699;S;C;N;D;S;F;A;0;12;195;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN11;Solvencia 11 Años;4102;8699;S;C;N;D;S;F;A;0;12;196;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN12;Solvencia 12 Años;4103;8699;S;C;N;D;S;F;A;0;12;197;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN13;Solvencia 13 Años;4104;8699;S;C;N;D;S;F;A;0;12;198;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN14;Solvencia 14 Años;4105;8699;S;C;N;D;S;F;A;0;12;199;507;0
12345;;Planes Adicionales Solidaridad;SOLVEN15;Solvencia 15 Años;4106;8699;S;C;N;D;S;F;A;0;12;200;507;0
12345;;Planes Adicionales Solidaridad;SOLVE02E;Solvencia 2 Años Especial;4122;8881;S;C;N;D;S;F;A;0;12;211;517;0
12345;;Planes Adicionales Solidaridad;SOLVE03E;Solvencia 3 años Especial;4124;8881;S;C;N;D;S;F;A;0;12;212;517;0
12345;;Planes Adicionales Solidaridad;SOLVE04E;Solvencia 4 años Especial;4126;8882;S;C;N;D;S;F;A;0;12;213;517;0
12345;;Planes Adicionales Solidaridad;SOLVE05E;Solvencia 5 años Especial;4128;8883;S;C;N;D;S;F;A;0;12;214;517;0
12345;;Planes Adicionales Solidaridad;SOLVE06E;Solvencia 6 años Especial;4132;8886;S;C;N;D;S;F;A;0;12;216;517;0
12345;;Planes Adicionales Solidaridad;SOLVE07E;Solvencia 7 años Especial;4134;8881;S;C;N;D;S;F;A;0;12;217;517;0
12345;;Planes Adicionales Solidaridad;SOLVE08E;Solvencia 8 años Especial;4137;8889;S;C;N;D;S;F;A;0;12;218;517;0
12345;;Planes Adicionales Solidaridad;SOLVE09E;Solvencia 9 años Especial;4138;8891;S;C;N;D;S;F;A;0;12;219;517;0
12345;;Planes Adicionales Solidaridad;SOLVE10E;Solvencia 10 años Especial;4140;8892;S;C;N;D;S;F;A;0;12;220;517;0
12345;;Planes Adicionales Solidaridad;SOLVE11E;Solvencia 11 años Especial;4141;8897;S;C;N;D;S;F;A;0;12;221;517;0
12345;;Planes Adicionales Solidaridad;SOLVE12E;Solvencia 12 años Especial;4142;8893;S;C;N;D;S;F;A;0;12;222;517;0
12345;;Planes Adicionales Solidaridad;SOLVE13E;Solvencia 13 años Especial;4143;8893;S;C;N;D;S;F;A;0;12;223;517;0
12345;;Planes Adicionales Solidaridad;SOLVE14E;Solvencia 14 años Especial;4144;8894;S;C;N;D;S;F;A;0;12;224;517;0
12345;;Planes Adicionales Solidaridad;SOLVE15E;Solvencia 15 años Especial;4145;8896;S;C;N;D;S;F;A;0;12;225;517;0
12345;F;;Tar.Emp.;Tarjeta Empresarial;903;9000;S;P;N;D;;C;A;0;20;4;500;0
12345;NA;;Tras/Cre;Abonos para Correccion;5;9994;C;K;I;D;F;F;A;0;980;1;201;0
12345;NA;;Tras/Deb;Pago Mal Aplicado;26;8699;C;C;I;D;F;C;A;0;330;4;350;0
12345;F;;TCCONV.;Cupo Tacre Conv. Pers. Juridica;905;9000;S;P;N;D;;C;A;0;20;6;500;0
12345;F;;TC.CLAS;Pago Minimo TC.Clasi;904;9000;S;P;N;D;;C;A;0;20;5;500;0
12345;F;;TC.ORO;Pago Minimo TC.Oro;902;9000;S;P;N;D;;C;A;0;20;3;500;0
12345;F;;TC.PLAT;Pago Minimo TC.Plati;901;9000;S;P;N;D;;C;A;0;20;2;500;0
12345;;Otros;TELEFONI;Plan Telefonica;4171;9701;S;K;N;D;;C;A;0;30;198;500;0
12345;;Otros;TELEFON2;Plan Telefonica 2;4172;9701;S;K;N;D;;C;A;0;30;201;500;0
12345;;Otros;TELEFON3;Plan Telefonica 3;4173;9701;S;K;N;D;;C;A;0;30;202;500;0
12345;;Otros;TELEFON4;Plan Telefonica 4;4174;9701;S;K;N;D;;C;A;0;30;203;500;0
12345;;Otros;TELEFON5;Plan Telefonica 5;4175;9701;S;K;N;D;;C;A;0;30;204;500;0
12345;;Otros;TELEFON6;Plan Telefonica 6;4176;9701;S;K;N;D;;C;A;0;30;205;500;0
12345;;Otros;TELEFON7;Plan Telefonica 7;4177;9701;S;K;N;D;;C;A;0;30;209;500;0
12345;F;Seguros;TMKBSEG;Tmk Bancaseguros;531;9701;S;K;N;D;;C;A;0;30;182;500;0
12345;;Planes Adicionales Solidaridad;TRANQUIL;Enfermedades graves;4111;8699;C;C;N;D;;C;A;0;12;205;508;0
12345;F;;UCASTIG;Conceptos Castigados;550;7461;S;K;N;D;;C;A;0;30;700;500;0
12345;F;;UVR.Cons;UVR para Construccion;3041;6959;S;P;N;D;;C;A;1;30;83;500;0
12345;;Planes Adicionales Solidaridad;VIDACLAS;Vida Clasica;4161;8775;C;C;N;D;;C;A;0;12;235;517;0
12345;;Planes Adicionales Solidaridad;VIDAHM;Accident. Personales;4135;8775;C;C;N;D;;C;A;0;12;215;508;0
12345;F;;VISUVR;Vivienda Interes Social UVR;3042;6960;S;P;N;D;;C;A;1;30;86;500;0
12345;F;;VIV.VIS;Vivienda VIS;3021;6979;S;P;N;D;;C;A;0;30;84;500;0
12345;;Medicina Prepagada;04ADFU;IVA A¦os Dorados Oro Fundadores;4204;8699;C;C;N;D;;C;A;0;16;9;4;0
12345;;Medicina Prepagada;04ADOP;Iva Anos Dorados Oro POS;4573;4572;C;C;N;D;;C;A;0;16;12;5;0
12345;;Medicina Prepagada;04ADOR;Iva Anos Dorados Oro;4583;4580;C;C;N;D;;C;A;0;16;12;6;0
12345;;Medicina Prepagada;04ADTR;Cobro Salud;4901;8840;C;C;N;D;;C;A;0;16;18;70;0
12345;;Medicina Prepagada;04AHCM;Iva Plan Anos Dorados HMC;4591;4590;C;C;N;D;;C;A;0;16;12;7;0
12345;;Medicina Prepagada;04ANDO;Iva Anos Dorados Clasico;4533;4532;C;C;N;D;;C;A;0;16;12;1;0
12345;;Medicina Prepagada;04ANDP;Iva Anos Dorados Clasico con POS;4543;4542;C;C;N;D;;C;A;0;16;12;2;0
12345;;Medicina Prepagada;04AND1;Iva Anos Dorados Plata;4553;4552;C;C;N;D;;C;A;0;16;12;3;0
12345;;Medicina Prepagada;04AN1P;Iva Anos Dorados Plata con POS;4563;4562;C;C;N;D;;C;A;0;16;12;4;0
12345;;Medicina Prepagada;04APRU;IVA Med. Prepagada Programa APRU;4532;4532;C;C;N;D;;C;A;0;16;12;0;0
12345;;Medicina Prepagada;04ASOC;Iva Medicina Prepagada Programa Asociado;4818;8818;C;C;N;D;;C;A;0;16;18;57;0
12345;;Medicina Prepagada;04BPLU;Iva M.P. Prog. Bebe Gestante Oro Plus;4823;8821;C;C;N;D;;C;A;0;16;18;62;0
12345;;Medicina Prepagada;04CEAP;Cobro Salud;4963;8840;C;C;N;D;;C;A;0;16;18;132;0
12345;;Medicina Prepagada;04CEAS;Cobro Salud;4966;8840;C;C;N;D;;C;A;0;16;18;135;0
12345;;Medicina Prepagada;04CEAT;Iva Med.Prep Prog. Cem Promocion;4999;8840;C;C;N;D;;C;A;0;16;18;168;0
12345;;Medicina Prepagada;04CEFE;Iva Med.Prepagada Programa Cem;5014;8840;C;C;N;D;;C;A;0;16;18;184;0
12345;;Medicina Prepagada;04CEFG;Iva Med.Prep Programa Cem Grupo Familiar;5008;8840;C;C;N;D;;C;A;0;16;18;178;0
12345;;Medicina Prepagada;04CEFO;Iva Med.Prepagada Programa Cem;5017;8840;C;C;N;D;;C;A;0;16;18;187;0
12345;;Medicina Prepagada;04CEGF;Cobro Salud;4969;8840;C;C;N;D;;C;A;0;16;18;138;0
12345;;Medicina Prepagada;04CEM;Iva Coomeva Emergencias Medicas;4725;4720;C;C;N;D;;C;A;0;16;18;1;0
12345;;Medicina Prepagada;04CEMA;Cobro CEM;4902;8840;C;C;N;D;;C;A;0;16;18;71;0
12345;;Medicina Prepagada;04CEMC;Iva Coomeva Emergencias Medicas;4750;4750;C;C;N;D;;C;A;0;16;18;19;0
12345;;Medicina Prepagada;04CEMH;Cobro Salud;4909;8840;C;C;N;D;;C;A;0;16;18;78;0
12345;;Medicina Prepagada;04CEMJ;Cobro Salud;4910;8840;C;C;N;D;;C;A;0;16;18;79;0
12345;;Medicina Prepagada;04CEMO;Cobro Iva Emergencia Medicas;4768;4768;C;C;N;D;;C;A;0;16;18;32;0
12345;;Medicina Prepagada;04CEMS;Iva Coomeva Emergencias Medicas;4835;4835;C;C;N;D;;C;A;0;16;18;37;0
12345;;Medicina Prepagada;04CEMZ;Iva Emergencia Medicas;4841;8840;C;C;N;D;;C;A;0;16;18;42;0
12345;;Medicina Prepagada;04CEM1;Iva Coomeva Emergencias Medicas Programa;4739;4730;C;C;N;D;;C;A;0;16;18;2;0
12345;;Medicina Prepagada;04CEM3;Iva Emergencia Promocion Oro;4741;4734;C;C;N;D;;C;A;0;16;18;7;0
12345;;Medicina Prepagada;04CEM4;Iva Emergencias Medicas Promocion CEM4;4744;4720;C;C;N;D;;C;A;0;16;18;11;0
12345;;Medicina Prepagada;04CEM7;Iva Coomeva Emergencias Medicas 7;4761;4761;C;C;N;D;;C;A;0;16;18;27;0
12345;;Medicina Prepagada;04CEM8;Iva Coomeva Emergencias Medicas;4755;4755;C;C;N;D;;C;A;0;16;18;17;0
12345;;Medicina Prepagada;04CEPD;Iva Med.Prep Prog. Cem con Plus y Dental;4993;8840;C;C;N;D;;C;A;0;16;18;162;0
12345;;Medicina Prepagada;04CEPO;Iva Med.Prep Prog. Cem con Plus;4996;8840;C;C;N;D;;C;A;0;16;18;165;0
12345;;Medicina Prepagada;04CEPR;Cobro Salud;4973;8840;C;C;N;D;;C;A;0;16;18;142;0
12345;;Medicina Prepagada;04CEPS;Cobro Salud;4903;8840;C;C;N;D;;C;A;0;16;18;72;0
12345;;Medicina Prepagada;04CERP;Iva Med.Prepagada Programa Cem con Plus;4990;8840;C;C;N;D;;C;A;0;16;18;159;0
12345;;Medicina Prepagada;04CLAP;Iva Clasico con POS;4641;4640;C;C;N;D;;C;A;0;16;14;2;0
12345;;Medicina Prepagada;04CLAS;Iva Plan Clasico;4633;4630;C;C;N;D;;C;A;0;16;14;1;0
12345;;Medicina Prepagada;04EVEM;Iva Obseq. Emergencias Medicas;4743;4738;C;C;N;D;;C;A;0;16;18;10;0
12345;;Medicina Prepagada;04HCM;Iva Hospitalizacion,Cirugia y Maternidad;4713;4712;C;C;N;D;;C;A;0;16;17;1;0
12345;;Medicina Prepagada;04OESP;Iva Oro Especial Dirigido;4748;4720;C;C;N;D;;C;A;0;16;18;15;0
12345;;Medicina Prepagada;04ORFA;Iva Med.Prepagada Programa Oro;5026;8840;C;C;N;D;;C;A;0;16;18;196;0
12345;;Medicina Prepagada;04ORFE;Iva Med.Prepagada Programa Oro;5023;8840;C;C;N;D;;C;A;0;16;18;193;0
12345;;Medicina Prepagada;04ORFU;Iva Oro Fundadores;4201;8699;C;C;N;D;;C;A;0;16;9;2;0
12345;;Medicina Prepagada;04ORO;Iva Plan Oro;4673;4670;C;C;N;D;;C;A;0;16;16;1;0
12345;;Medicina Prepagada;04OROO;Iva Plan Oro Bebe Gestante;4691;4690;C;C;N;D;;C;A;0;16;16;3;0
12345;;Medicina Prepagada;04OROP;Iva Plan Oro con POS;4681;4680;C;C;N;D;;C;A;0;16;16;2;0
12345;;Medicina Prepagada;04OROT;Cobro Salud;4911;8840;C;C;N;D;;C;A;0;16;18;80;0
12345;;Medicina Prepagada;04ORPU;IVA Med. Prepagada Programa ORPU;5033;8840;C;C;N;D;;C;A;0;16;16;4;0
12345;;Medicina Prepagada;04PBPR;Iva Med.Prepagada Programa Oro Plus;4981;8840;C;C;N;D;;C;A;0;16;18;150;0
12345;;Medicina Prepagada;04PLAP;Iva Plan Plata con POS;4661;4660;C;C;N;D;;C;A;0;16;15;2;0
12345;;Medicina Prepagada;04PLAT;Iva Plan Plata;4651;4650;C;C;N;D;;C;A;0;16;15;1;0
12345;;Medicina Prepagada;04PLFE;Iva Med.Prepagada Programa Oro Plus;5029;8840;C;C;N;D;;C;A;0;16;18;199;0
12345;;Medicina Prepagada;04PLPR;Iva Med.Prepagada Programa Oro Plus;5005;8840;C;C;N;D;;C;A;0;16;18;175;0
12345;;Medicina Prepagada;04PLUP;Cobro Salud iva cuota plus;4957;8841;C;C;N;D;;C;A;0;16;18;126;0
12345;;Medicina Prepagada;04PLUS;Iva Med Prepagada Programa Oro Plus;4820;8820;C;C;N;D;;C;A;0;16;18;59;0
12345;;Medicina Prepagada;04SAOJ;Cobro Salud;4978;8840;C;C;N;D;;C;A;0;16;18;147;0
12345;;Medicina Prepagada;04SAOR;Iva Plan Salud Oral;4621;4620;C;C;N;D;;C;A;0;16;13;3;0
12345;;Medicina Prepagada;04SAOZ;Cobro Salud;4904;8840;C;C;N;D;;C;A;0;16;18;73;0
12345;;Medicina Prepagada;04SAO1;Iva Salud Oral Otros Programas;4611;4610;C;C;N;D;;C;A;0;16;13;2;0
12345;;Medicina Prepagada;04SAO2;Iva Plan Salud Oral Oro;4601;4600;C;C;N;D;;C;A;0;16;13;1;0
12345;;Medicina Prepagada;04SAPR;Iva Med.Prepagada Programa Salud Oral co;4984;8840;C;C;N;D;;C;A;0;16;18;153;0
12345;;Medicina Prepagada;04SATC;Iva Salud SAOR;4847;8840;C;C;N;D;;C;A;0;16;18;47;0
12345;;Medicina Prepagada;04SAT1;Iva Salud SAOR;4849;8840;C;C;N;D;;C;A;0;16;18;49;0
12345;;Medicina Prepagada;04SAT2;Iva Salud SAOR;4851;8851;C;C;N;D;;C;A;0;16;18;51;0
12345;;Medicina Prepagada;04SIFE;Iva Med.Prepagada Programa Plata Joven;5011;8840;C;C;N;D;;C;A;0;16;18;181;0
12345;;Medicina Prepagada;04SILV;Iva Med.Prepagada Programa Plata Joven;4819;8819;C;C;N;D;;C;A;0;16;18;58;0
12345;;Medicina Prepagada;04SIPR;Iva Med.Prepagada Programa Plata Joven;5020;8840;C;C;N;D;;C;A;0;16;18;190;0
12345;;Medicina Prepagada;04SOEB;Cobro Salud;4960;8840;C;C;N;D;;C;A;0;16;18;129;0
12345;;Medicina Prepagada;04SOEL;Cobro Salud;4912;8840;C;C;N;D;;C;A;0;16;18;81;0
12345;;Medicina Prepagada;04SOE1;Cobro Salud;4913;8840;C;C;N;D;;C;A;0;16;18;82;0
12345;;Medicina Prepagada;04SOE2;Cobro Salud;4914;8840;C;C;N;D;;C;A;0;16;18;83;0
12345;;Medicina Prepagada;04SOMA;Iva Plan Salud Oral Dental Elite;4612;8699;C;C;N;D;;C;A;0;16;13;4;0
12345;;Medicina Prepagada;04SOPR;Iva Medicina Prep Programa Dental Oro P;4987;8840;C;C;N;D;;C;A;0;16;18;156;0
12345;;Medicina Prepagada;04SOX1;Iva Med.Prepagada Programa Dental Elite;5002;8840;C;C;N;D;;C;A;0;16;18;172;0
12345;;Medicina Prepagada;04TRAD;Iva Plan Tradicional;4511;4510;C;C;N;D;;C;A;0;16;11;1;0
12345;;Medicina Prepagada;04TRAE;Iva Med. Prepagada Tradicional Especial;4821;8821;C;C;N;D;;C;A;0;16;18;60;0
12345;;Medicina Prepagada;04TRAP;Iva Plan Tradicional con POS;4523;4522;C;C;N;D;;C;A;0;16;11;2;0
12345;;Medicina Prepagada;01ADFU;A¦os Dorados Oro Fundadores;4202;8699;C;C;N;D;;C;A;0;16;9;3;0
12345;;Medicina Prepagada;01ADOP;Plan Anos Dorados Oro POS;4571;8699;C;C;N;D;;C;A;0;16;2;5;0
12345;;Medicina Prepagada;01ADOR;Plan Anos Dorados Oro;4579;8699;C;C;N;D;;C;A;0;16;2;6;0
12345;;Medicina Prepagada;01ADTR;Cobro Salud;4905;8840;C;C;N;D;;C;A;0;16;18;74;0
12345;;Medicina Prepagada;01AHCM;Plan Anos Dorados HMC;4589;8699;C;C;N;D;;C;A;0;16;2;7;0
12345;;Medicina Prepagada;01ANDO;Plan Anos Dorados Clasico;4531;8699;C;C;N;D;;C;A;0;16;2;1;0
12345;;Medicina Prepagada;01ANDP;Anos Dorados Clasico con POS;4541;8699;C;C;N;D;;C;A;0;16;2;2;0
12345;;Medicina Prepagada;01AND1;Plan Anos Dorados Plata;4551;8699;C;C;N;D;;C;A;0;16;2;3;0
12345;;Medicina Prepagada;01AN1P;Anos Dorados Plata con POS;4561;8699;C;C;N;D;;C;A;0;16;2;4;0
12345;;Medicina Prepagada;01APRU;Cuota Medicina Prepagada programa APRU;4534;8699;C;C;N;D;;C;A;0;16;2;9;0
12345;;Medicina Prepagada;01ASOC;Medicina prepagada Programa Asociado;4809;8809;C;C;N;D;;C;A;0;16;18;53;0
12345;;Medicina Prepagada;01BPLU;Med.Prep Programa Bebe Gestante Oro Plus;4822;8821;C;C;N;D;;C;A;0;16;18;61;0
12345;;Medicina Prepagada;01CEAP;Cobro Salud;4964;8840;C;C;N;D;;C;A;0;16;18;133;0
12345;;Medicina Prepagada;01CEAS;Cobro Salud;4967;8840;C;C;N;D;;C;A;0;16;18;136;0
12345;;Medicina Prepagada;01CEAT;Med.Prep Prog. Cem Promocion;5000;8840;C;C;N;D;;C;A;0;16;18;170;0
12345;;Medicina Prepagada;01CEFE;Med.Prepagada Programa Plata Cem;5015;8840;C;C;N;D;;C;A;0;16;18;185;0
12345;;Medicina Prepagada;01CEFG;Med.Prep Programa Cem Grupo Familiar 201;5009;8840;C;C;N;D;;C;A;0;16;18;179;0
12345;;Medicina Prepagada;01CEFO;Med.Prepagada Programa Plata Cem;5018;8840;C;C;N;D;;C;A;0;16;18;188;0
12345;;Medicina Prepagada;01CEGF;Cobro Salud;4970;8840;C;C;N;D;;C;A;0;16;18;139;0
12345;;Medicina Prepagada;01CEM;Coomeva Emergencias Medicas;4719;8699;C;C;N;D;;C;A;0;16;8;1;0
12345;;Medicina Prepagada;01CEMA;Cobro Salud;4906;8840;C;C;N;D;;C;A;0;16;18;75;0
12345;;Medicina Prepagada;01CEMC;Cuota Coomeva Emergencias Medicas;4751;4751;C;C;N;D;;C;A;0;16;18;20;0
12345;;Medicina Prepagada;01CEMH;Cobro Salud;4915;8840;C;C;N;D;;C;A;0;16;18;84;0
12345;;Medicina Prepagada;01CEMJ;Cobro Salud;4916;8840;C;C;N;D;;C;A;0;16;18;85;0
12345;;Medicina Prepagada;01CEMO;Cobro Emergencia Medicas;4769;4769;C;C;N;D;;C;A;0;16;18;33;0
12345;;Medicina Prepagada;01CEMS;Salud Emergencias Medicas;4836;4836;C;C;N;D;;C;A;0;16;18;38;0
12345;;Medicina Prepagada;01CEMZ;Salud Emergencia Medicas;4842;8840;C;C;N;D;;C;A;0;16;18;43;0
12345;;Medicina Prepagada;01CEM1;Coomeva Emergencias Medicas con Programa;4729;8699;C;C;N;D;;C;A;0;16;8;2;0
12345;;Medicina Prepagada;01CEM3;Emergencia Promocion Oro;4733;8699;C;C;N;D;;C;A;0;16;8;7;0
12345;;Medicina Prepagada;01CEM4;Emergencias Medicas Promocion CEM4;4745;4720;C;C;N;D;;C;A;0;16;18;12;0
12345;;Medicina Prepagada;01CEM7;Salud Linea Credito;4762;4762;C;C;N;D;;C;A;0;16;18;28;0
12345;;Medicina Prepagada;01CEM8;Cuota Coomeva Emergencias Medicas;4756;4756;C;C;N;D;;C;A;0;16;18;18;0
12345;;Medicina Prepagada;01CEPD;Med.Prep Prog. Cem con Plus y Dental;4994;8840;C;C;N;D;;C;A;0;16;18;163;0
12345;;Medicina Prepagada;01CEPO;Med.Prep Prog. Cem con Plus;4997;8840;C;C;N;D;;C;A;0;16;18;166;0
12345;;Medicina Prepagada;01CEPR;Cobro Salud;4974;8840;C;C;N;D;;C;A;0;16;18;143;0
12345;;Medicina Prepagada;01CEPS;Cobro Salud;4907;8840;C;C;N;D;;C;A;0;16;18;76;0
12345;;Medicina Prepagada;01CERP;Medicina Prepagada Programa Cem con Plus;4991;8840;C;C;N;D;;C;A;0;16;18;160;0
12345;;Medicina Prepagada;01CLAP;Plan Clasico con POS;4639;8699;C;C;N;D;;C;A;0;16;4;2;0
12345;;Medicina Prepagada;01CLAS;Plan Clasico;4629;8699;C;C;N;D;;C;A;0;16;4;1;0
12345;;Medicina Prepagada;01EVEM;Obseq. Emergencias Medicas;4737;8699;C;C;N;D;;C;A;0;16;8;10;0
12345;;Medicina Prepagada;01HCM;Hospitalizacion, Cirugia y Maternidad;4711;8699;C;C;N;D;;C;A;0;16;7;1;0
12345;;Medicina Prepagada;01OBPU;Cuota Medicina Prepagada programa OBPU;5035;8840;C;C;N;D;;C;A;0;16;6;7;0
12345;;Medicina Prepagada;01OESP;Oro Especial Dirigido;4749;4720;C;C;N;D;;C;A;0;16;18;16;0
12345;;Medicina Prepagada;01ORFA;Med.Prepagada Programa Oro;5027;8840;C;C;N;D;;C;A;0;16;18;197;0
12345;;Medicina Prepagada;01ORFE;Med.Prepagada Programa Oro;5024;8840;C;C;N;D;;C;A;0;16;18;194;0
12345;;Medicina Prepagada;01ORFU;ORO Fundadores;4200;8699;C;C;N;D;;C;A;0;16;9;1;0
12345;;Medicina Prepagada;01ORO;Plan Oro;4669;8699;C;C;N;D;;C;A;0;16;6;1;0
12345;;Medicina Prepagada;01OROO;Plan Oro Bebe Gestante;4689;8699;C;C;N;D;;C;A;0;16;6;3;0
12345;;Medicina Prepagada;01OROP;Plan Oro con POS;4679;8699;C;C;N;D;;C;A;0;16;6;2;0
12345;;Medicina Prepagada;01OROT;Cobro Salud;4917;8840;C;C;N;D;;C;A;0;16;18;86;0
12345;;Medicina Prepagada;01ORPU;Cuota Medicina Prepagada programa ORPU;5032;8840;C;C;N;D;;C;A;0;16;6;6;0
12345;;Medicina Prepagada;01PBPR;Med.Prepagada Programa Oro Plus;4982;8840;C;C;N;D;;C;A;0;16;18;151;0
